0,1,2
4919,14048,7879
4920,14152,7887
4921,14138,7987
4922,14296,7922
4923,14214,7995
4924,14146,7895
4925,14294,7975
4926,14479,7984
4927,14204,8018
4928,14199,7996
4929,14339,8422
4930,14275,8093
4931,14138,8033
4932,14029,7961
4933,13976,7950
4934,14114,8007
4935,13770,8003
4936,13797,8352
4937,14066,7979
4938,16331,7886
4939,14324,7923
4940,14226,7945
4941,13894,8002
4942,14092,8128
4943,14222,8069
4944,14183,8115
4945,14206,7910
4946,14128,8016
4947,13680,8058
4948,13766,7920
4949,14285,7885
4950,14262,8113
4951,14215,7983
4952,14014,8073
4953,14256,8097
4954,14053,8285
4955,14322,8184
4956,14341,8021
4957,14229,8099
4958,14307,8140
4959,14274,8130
4960,14283,8599
4961,14013,7906
4962,13864,7960
4963,13935,7942
4964,14049,7918
4965,13815,8444
4966,13724,8040
4967,14335,7984
4968,14214,8268
4969,13807,8211
4970,13957,8142
4971,14313,8249
4972,14303,8089
4973,13934,8104
4974,13882,8073
4975,14310,8038
4976,14158,8182
4977,15405,8085
4978,14375,8201
4979,14043,8041
4980,14092,8145
4981,14268,8276
4982,14322,8052
4983,14360,8020
4984,14515,8010
4985,14045,7985
4986,14109,8084
4987,13871,8062
4988,13987,7966
4989,14431,8584
4990,14253,8158
4991,14606,8029
4992,14583,8440
4993,13969,10472
4994,13976,8826
4995,14415,8896
4996,14354,9355
4997,13913,8530
4998,14029,8829
4999,14413,8580
5000,14350,9111
5001,14432,9062
5002,14123,8821
5003,14491,8680
5004,14497,8899
5005,14518,8597
5006,14348,9438
5007,14400,10173
5008,14343,8391
5009,14124,8137
5010,13931,8069
5011,13979,8054
5012,13998,8080
5013,13987,8169
5014,13907,8151
5015,13976,8093
5016,15473,8124
5017,14315,8120
5018,13951,8204
5019,14680,8040
5020,14577,8003
5021,14020,8013
5022,14078,8215
5023,14242,8888
5024,14012,8346
5025,14166,8124
5026,14506,8155
5027,13929,8597
5028,14063,9825
5029,14216,9597
5030,14159,8468
5031,14506,8644
5032,14442,8493
5033,14683,8281
5034,14442,8507
5035,13931,8408
5036,14036,8182
5037,14546,8390
5038,14496,8713
5039,14310,8237
5040,14371,8200
5041,14446,8178
5042,14617,8362
5043,14243,8211
5044,13998,8257
5045,14030,8352
5046,14048,8146
5047,14476,8449
5048,14530,8232
5049,14504,8106
5050,14560,8292
5051,14128,8147
5052,14155,8135
5053,14611,8122
5054,14292,8169
5055,14527,8260
5056,14083,8465
5057,14175,8162
5058,14104,8196
5059,14832,8255
5060,14589,8284
5061,14203,8134
5062,14017,8100
5063,14294,8135
5064,14100,8177
5065,14058,8072
5066,14111,9541
5067,14663,8242
5068,14574,8229
5069,14540,8236
5070,14416,8209
5071,14657,8271
5072,14720,8276
5073,14539,8276
5074,14498,8225
5075,14555,8254
5076,14558,8224
5077,14567,8198
5078,14347,8289
5079,14558,8275
5080,14603,8183
5081,14639,8334
5082,14269,8228
5083,14713,8408
5084,14509,8204
5085,14593,8336
5086,14775,8263
5087,14622,8252
5088,14094,8216
5089,14118,8312
5090,14223,8254
5091,14731,9204
5092,14750,8092
5093,15537,8263
5094,14338,8165
5095,14734,8203
5096,14546,8198
5097,14689,8266
5098,14586,8218
5099,14638,8736
5100,14712,8263
5101,14496,8207
5102,14376,8383
5103,15623,8345
5104,15679,8363
5105,15218,8384
5106,14720,8520
5107,14903,8298
5108,14732,8351
5109,14373,8410
5110,14370,8305
5111,14472,8281
5112,14168,8482
5113,14133,8364
5114,14239,8540
5115,14771,8447
5116,14565,8254
5117,14532,8383
5118,14725,8304
5119,14350,8827
5120,14517,8860
5121,14795,8457
5122,14434,8304
5123,14693,8756
5124,15004,8354
5125,14695,9145
5126,14506,8688
5127,14634,8600
5128,14484,8380
5129,14686,8386
5130,14453,8294
5131,14826,8463
5132,14790,8424
5133,14782,8258
5134,14590,8414
5135,14391,8392
5136,14371,8310
5137,14950,8305
5138,14818,8397
5139,14192,8699
5140,14388,8446
5141,14873,9015
5142,14663,8390
5143,14446,8392
5144,14976,8256
5145,14805,8341
5146,14714,8315
5147,14755,8394
5148,14917,8272
5149,14458,8309
5150,14392,8394
5151,14954,9519
5152,14852,8325
5153,14886,8272
5154,14838,8340
5155,14927,8654
5156,14878,8419
5157,15040,8564
5158,14579,8635
5159,14935,8554
5160,14779,8407
5161,14528,8540
5162,14284,8541
5163,15002,8687
5164,14796,8251
5165,14886,8608
5166,15042,8462
5167,14933,8317
5168,14690,8361
5169,14676,8380
5170,14643,8402
5171,15032,8470
5172,14988,8478
5173,15010,8476
5174,14701,8319
5175,14615,8449
5176,14603,8715
5177,14404,8480
5178,14573,8404
5179,14985,8737
5180,14942,8412
5181,14642,8396
5182,14509,8271
5183,14912,8368
5184,14905,8551
5185,14902,8795
5186,14714,8532
5187,16986,8836
5188,14547,8572
5189,14376,8430
5190,14528,8373
5191,14592,8501
5192,15017,8477
5193,14329,8626
5194,14286,8461
5195,14626,8721
5196,14520,8270
5197,14600,8526
5198,14519,8603
5199,14710,8478
5200,14285,8471
5201,14433,8378
5202,14673,12976
5203,14600,8812
5204,14354,8493
5205,14621,8376
5206,14619,8313
5207,14371,8450
5208,15355,8590
5209,15912,8872
5210,14677,8551
5211,14714,8381
5212,14662,8341
5213,14481,8406
5214,14503,8445
5215,14737,8521
5216,14704,8557
5217,14486,8563
5218,14432,9012
5219,14371,8526
5220,14665,8401
5221,14449,8662
5222,14457,8488
5223,14512,8335
5224,14484,8400
5225,14616,8549
5226,14761,8344
5227,14535,8416
5228,14632,8513
5229,14567,8584
5230,14617,8398
5231,14593,8529
5232,14564,8526
5233,14811,8513
5234,14659,8688
5235,14546,8596
5236,14582,8907
5237,14484,8849
5238,14824,8554
5239,14411,8506
5240,15460,8543
5241,14764,8393
5242,14724,8477
5243,14544,9326
5244,14465,8630
5245,14633,8691
5246,14832,8528
5247,14654,8523
5248,14917,8509
5249,14654,8678
5250,14694,8415
5251,14668,8693
5252,14831,8615
5253,14994,8484
5254,14553,8450
5255,14638,8540
5256,15018,8574
5257,14530,8539
5258,14778,8613
5259,14945,8664
5260,14899,8601
5261,14655,8537
5262,14609,8639
5263,14584,8542
5264,14696,8524
5265,14707,8399
5266,14590,8533
5267,14707,8422
5268,14823,8609
5269,15109,8355
5270,15053,8662
5271,14899,8558
5272,16659,8547
5273,14623,8648
5274,15214,8609
5275,14531,8681
5276,14674,8659
5277,14760,8847
5278,14876,8601
5279,14562,8583
5280,14619,8594
5281,14621,8514
5282,14742,8576
5283,14557,8569
5284,14678,8574
5285,15032,9690
5286,14922,8724
5287,14869,8876
5288,14693,8524
5289,14941,8517
5290,14767,8532
5291,14722,8548
5292,14930,8575
5293,14637,8777
5294,14867,8655
5295,16046,8662
5296,14686,8633
5297,14980,8741
5298,14935,8588
5299,15019,8870
5300,14996,8677
5301,14816,9339
5302,14935,8577
5303,14959,8627
5304,14891,8721
5305,14964,8772
5306,15024,8686
5307,14850,8820
5308,15144,8517
5309,15215,8571
5310,15701,8666
5311,15461,8566
5312,14627,8505
5313,14432,8538
5314,14731,8708
5315,14600,8824
5316,14483,8663
5317,14963,8891
5318,14550,8624
5319,14680,8703
5320,14729,8723
5321,14677,8834
5322,14490,8782
5323,14778,8773
5324,14484,8494
5325,14890,8835
5326,14572,8999
5327,15703,8713
5328,14559,8691
5329,14605,8685
5330,14691,8612
5331,14629,8920
5332,14693,8616
5333,14646,8654
5334,14687,8754
5335,14751,8848
5336,14624,8845
5337,14784,8798
5338,14863,8692
5339,14770,8649
5340,14859,9242
5341,15205,8833
5342,14670,8932
5343,14632,8611
5344,14859,8580
5345,14496,8569
5346,14712,8528
5347,14757,8663
5348,14751,8639
5349,14781,8621
5350,14633,8701
5351,14863,8639
5352,14828,8731
5353,14922,8695
5354,14618,8717
5355,14652,8620
5356,14666,8563
5357,14834,8724
5358,14702,9899
5359,14612,8768
5360,14524,8741
5361,14527,8761
5362,15796,8847
5363,14936,8758
5364,14904,8759
5365,14638,8640
5366,14798,8512
5367,14909,8570
5368,14697,8736
5369,14719,8541
5370,15742,8654
5371,14887,8725
5372,14818,8889
5373,14696,8778
5374,15966,8649
5375,14699,8690
5376,14794,8612
5377,14901,8558
5378,14733,8691
5379,14750,8784
5380,16352,8642
5381,15088,8862
5382,14831,8975
5383,14763,8919
5384,14804,8709
5385,14722,8727
5386,14792,8702
5387,14927,8660
5388,14734,8581
5389,14670,9035
5390,14837,8801
5391,14845,8814
5392,14760,9365
5393,14741,8783
5394,14957,8948
5395,14766,8615
5396,14727,8526
5397,14834,8659
5398,14732,8724
5399,14981,8729
5400,14752,8748
5401,14801,8910
5402,15374,8774
5403,14876,8706
5404,15044,8890
5405,17934,8796
5406,15495,8817
5407,14836,8877
5408,14742,8592
5409,14895,8712
5410,15653,8825
5411,14900,8870
5412,15877,8883
5413,14856,8755
5414,14978,8836
5415,14847,10118
5416,15830,8682
5417,14796,9071
5418,14854,9261
5419,14901,9293
5420,14964,9087
5421,15658,8930
5422,15257,9103
5423,14864,8717
5424,14942,9123
5425,14881,8933
5426,14949,8895
5427,14906,8843
5428,14832,8765
5429,14848,9028
5430,14818,8880
5431,14914,8831
5432,14867,8868
5433,14942,8771
5434,14833,8719
5435,14909,9381
5436,14713,8943
5437,14933,8892
5438,15171,8836
5439,14945,9242
5440,14798,9029
5441,15230,8797
5442,14897,8867
5443,14943,8740
5444,14955,8956
5445,14847,8913
5446,14640,9128
5447,15150,8931
5448,15182,8835
5449,14877,9087
5450,15080,8880
5451,14902,8837
5452,15061,8855
5453,15043,8836
5454,16205,8798
5455,14965,8733
5456,15792,8900
5457,15629,8955
5458,15421,8775
5459,15154,8802
5460,15226,8914
5461,15509,8797
5462,15611,9048
5463,16755,9135
5464,15212,8957
5465,15171,8984
5466,15212,9111
5467,15387,10934
5468,15440,8905
5469,15377,8998
5470,15153,9139
5471,15231,10007
5472,15076,8995
5473,15449,9104
5474,15252,8965
5475,15333,9015
5476,15234,8975
5477,15534,8940
5478,15525,8971
5479,15624,8927
5480,15576,9016
5481,15823,8714
5482,15240,8837
5483,15099,8888
5484,15225,8786
5485,15039,9112
5486,15498,8938
5487,15322,8863
5488,15381,8837
5489,15223,8963
5490,15286,8726
5491,15498,8863
5492,15532,8836
5493,15265,8819
5494,15346,9088
5495,15468,9025
5496,15402,9023
5497,15408,9051
5498,15522,8846
5499,15517,8886
5500,15485,8828
5501,15461,8852
5502,15354,9298
5503,15319,8909
5504,15345,8901
5505,15605,9700
5506,15385,8842
5507,15485,8952
5508,15289,9544
5509,15445,8858
5510,15647,9011
5511,15443,8909
5512,15149,9035
5513,15366,8997
5514,15404,9014
5515,15285,8948
5516,15283,9044
5517,15369,8888
5518,15280,8990
5519,15356,8939
5520,15448,9527
5521,15357,9051
5522,15607,8811
5523,15811,8819
5524,15520,8876
5525,15674,8790
5526,15603,8946
5527,15594,10621
5528,15403,9007
5529,15435,8983
5530,15546,8938
5531,15395,8924
5532,15782,9061
5533,15467,9035
5534,15518,9073
5535,15347,9041
5536,15656,8921
5537,15413,9028
5538,15454,9043
5539,15608,8984
5540,15778,8895
5541,15563,9136
5542,15737,9029
5543,15703,9113
5544,15775,9059
5545,16799,8872
5546,15550,8855
5547,15497,9018
5548,15736,8961
5549,15686,9161
5550,15695,9244
5551,15702,9784
5552,15699,8914
5553,15583,8948
5554,15508,8989
5555,15414,9021
5556,15481,9040
5557,15310,9193
5558,15485,8974
5559,15514,8924
5560,15396,8878
5561,15600,9608
5562,15552,8870
5563,15337,8989
5564,15372,8977
5565,15288,9093
5566,15715,9075
5567,15726,9089
5568,16012,9004
5569,15817,8945
5570,15631,8931
5571,15568,9004
5572,15485,8997
5573,15553,9026
5574,15608,9058
5575,16150,8990
5576,15474,9032
5577,15367,9053
5578,15787,9000
5579,15651,9398
5580,15472,9081
5581,15594,8947
5582,15797,10344
5583,15900,9088
5584,15719,9073
5585,15658,9062
5586,17164,9159
5587,15717,9217
5588,15652,9220
5589,15755,8908
5590,15815,8898
5591,15590,9392
5592,15709,8925
5593,16185,8955
5594,15632,9157
5595,15587,9177
5596,15351,9104
5597,15611,8932
5598,15673,8937
5599,15468,8944
5600,15632,9182
5601,15755,9169
5602,15491,9112
5603,15624,8952
5604,15577,8914
5605,15835,9380
5606,15743,9299
5607,15950,9412
5608,15841,9318
5609,15925,9144
5610,15710,9066
5611,15666,9113
5612,15725,8998
5613,15811,9062
5614,15626,9033
5615,15684,9017
5616,15471,9821
5617,15331,9325
5618,15636,9057
5619,15680,8982
5620,15730,9067
5621,15626,9116
5622,15673,9203
5623,15648,9254
5624,15616,9032
5625,15556,8902
5626,16065,8980
5627,15784,9039
5628,15637,9385
5629,15629,9296
5630,15684,9134
5631,15748,9091
5632,15619,9101
5633,15485,9113
5634,15577,9056
5635,15575,9095
5636,15601,9199
5637,15640,10606
5638,15784,9055
5639,15918,9182
5640,15798,9318
5641,15651,9065
5642,15810,9064
5643,15593,9203
5644,15924,9157
5645,15655,9137
5646,15679,9024
5647,15726,9158
5648,15926,9270
5649,16017,9192
5650,15863,9178
5651,15764,9097
5652,15739,9120
5653,16242,9132
5654,16014,9260
5655,16165,9255
5656,15935,9096
5657,15685,9045
5658,15674,9131
5659,15650,9304
5660,15729,9198
5661,15651,9552
5662,15884,9398
5663,15900,9263
5664,15909,9607
5665,15772,9407
5666,17059,9760
5667,15872,9123
5668,15679,9303
5669,15901,9207
5670,16143,9179
5671,15942,9248
5672,15965,9227
5673,16112,9269
5674,15987,9401
5675,15914,9091
5676,15822,9121
5677,16007,9348
5678,16074,9216
5679,16119,9311
5680,16108,9190
5681,15914,9162
5682,15764,9221
5683,15781,9276
5684,15823,9165
5685,15885,9196
5686,15665,9227
5687,15844,9221
5688,15772,9166
5689,15908,9284
5690,16038,9225
5691,15754,9663
5692,15829,9404
5693,15858,9266
5694,15821,9213
5695,15882,9341
5696,16011,9437
5697,16131,9287
5698,15784,9253
5699,16031,9208
5700,16027,9411
5701,16236,9275
5702,15503,9266
5703,16104,9292
5704,15923,9260
5705,15920,9244
5706,15929,9072
5707,15935,9459
5708,15886,9233
5709,16161,9336
5710,15793,9277
5711,15868,9116
5712,15807,9290
5713,16062,9344
5714,16302,9433
5715,16164,9393
5716,15877,9189
5717,16111,9512
5718,16124,9227
5719,16014,9747
5720,15948,9354
5721,16461,9311
5722,16113,9146
5723,16225,9464
5724,15859,9899
5725,15906,9882
5726,15876,9312
5727,16062,9391
5728,15971,9182
5729,16047,9257
5730,16003,9262
5731,15859,9154
5732,15837,9263
5733,16021,9266
5734,16172,9290
5735,16415,9202
5736,15908,9332
5737,16238,9589
5738,16269,9360
5739,16133,9378
5740,15937,9204
5741,16077,9260
5742,15940,9291
5743,16107,9273
5744,16064,10703
5745,17398,9283
5746,15986,9321
5747,16134,9524
5748,16233,9408
5749,16254,9330
5750,16353,9263
5751,16094,9361
5752,15927,9260
5753,16057,9828
5754,16076,9512
5755,16166,9702
5756,15844,9396
5757,15984,9514
5758,16066,9411
5759,16218,9350
5760,16253,9259
5761,16355,9262
5762,16111,9207
5763,16522,9449
5764,16015,9414
5765,16217,9512
5766,16282,9363
5767,16438,9824
5768,16135,9337
5769,16589,9411
5770,15991,9402
5771,16123,9356
5772,15932,9514
5773,16321,9447
5774,16283,9886
5775,16359,11106
5776,16123,9543
5777,16172,9993
5778,16310,9986
5779,16080,10169
5780,16021,9686
5781,16105,9626
5782,15924,9740
5783,16008,9425
5784,17161,11323
5785,16269,9627
5786,17032,9426
5787,17193,9492
5788,16784,9389
5789,16444,9497
5790,16911,9399
5791,16762,9482
5792,16502,9385
5793,16427,9376
5794,16177,9515
5795,16244,9516
5796,16259,9473
5797,16438,9412
5798,16234,9372
5799,16086,9676
5800,17074,9611
5801,16733,9367
5802,16265,9344
5803,16230,9520
5804,17454,9547
5805,18449,9615
5806,16523,9438
5807,16312,9770
5808,16703,9460
5809,16949,9314
5810,19048,9589
5811,19415,9425
5812,18596,9520
5813,16548,9421
5814,16834,9515
5815,16647,9818
5816,17582,9557
5817,17941,9443
5818,17957,9786
5819,17141,9333
5820,15877,9643
5821,17475,9539
5822,16070,9547
5823,15920,11287
5824,15936,9996
5825,15764,10915
5826,15944,10645
5827,15818,10799
5828,17276,10285
5829,15863,10515
5830,15792,10092
5831,15966,10094
5832,15769,10017
5833,15864,10181
5834,15817,10061
5835,15912,11004
5836,16082,10203
5837,15932,10077
5838,15857,10183
5839,16139,10257
5840,15903,10404
5841,15819,10145
5842,15984,10327
5843,16197,9920
5844,15702,11387
5845,15719,10535
5846,16294,11062
5847,15696,10942
5848,16148,10011
5849,16022,10741
5850,15759,10090
5851,15690,10136
5852,15628,11552
5853,15640,11000
5854,15759,11288
5855,15992,11066
5856,15685,10882
5857,16148,11432
5858,16165,10041
5859,15782,9865
5860,15929,10011
5861,16624,10158
5862,16192,10197
5863,16336,10176
5864,16608,9974
5865,16340,10164
5866,16265,10216
5867,16165,11242
5868,16321,10171
5869,16593,9846
5870,16360,10007
5871,16315,10136
5872,15896,10024
5873,16133,9830
5874,16497,10008
5875,16318,9791
5876,16279,10201
5877,16746,10185
5878,16565,10122
5879,17237,9942
5880,16824,10391
5881,17206,10662
5882,17066,10493
5883,17395,10497
5884,16619,10391
5885,16604,9900
5886,16404,10654
5887,16747,10651
5888,17117,10218
5889,17109,10201
5890,16622,10513
5891,17094,10241
5892,16822,10226
5893,16630,10197
5894,16604,10186
5895,17148,10188
5896,16796,10366
5897,16560,10409
5898,16512,9942
5899,16626,11633
5900,16340,11537
5901,17065,11938
5902,16687,10790
5903,16463,10737
5904,16598,10674
5905,17169,10412
5906,16641,10567
5907,16568,10244
5908,16639,9875
5909,17400,10005
5910,17101,10349
5911,17148,9906
5912,17077,9987
5913,16609,10041
5914,16617,9914
5915,16472,9795
5916,16685,10149
5917,17065,10279
5918,17123,10122
5919,16594,10067
5920,16680,10729
5921,16714,10313
5922,17309,10754
5923,16877,10271
5924,16704,10245
5925,16747,10605
5926,16981,10232
5927,16728,10450
5928,16948,10385
5929,16766,10023
5930,16720,10090
5931,16494,9736
5932,16642,9465
5933,16688,10467
5934,16689,9790
5935,16583,9746
5936,16869,9671
5937,16774,9727
5938,17037,9736
5939,16581,9678
5940,17366,9612
5941,16993,9858
5942,16742,9909
5943,16730,9926
5944,17148,9607
5945,17245,9625
5946,17520,10046
5947,17088,9733
5948,17510,9801
5949,17055,9642
5950,16776,9492
5951,16959,9775
5952,16825,10469
5953,17013,9383
5954,16760,9715
5955,17153,9635
5956,16779,9837
5957,16871,10123
5958,16857,9468
5959,16985,9505
5960,16826,9799
5961,16825,9745
5962,17372,9584
5963,17416,9542
5964,17121,9690
5965,16782,9719
5966,16844,9679
5967,16814,9562
5968,16921,9936
5969,16736,9734
5970,17068,9712
5971,17053,9703
5972,16777,9583
5973,16681,9595
5974,16623,9785
5975,16982,9815
5976,16982,9819
5977,16978,9603
5978,17065,9859
5979,16914,9726
5980,16841,9938
5981,16911,9670
5982,16820,9670
5983,17071,9747
5984,17013,10825
5985,16873,9775
5986,16880,9637
5987,17005,9791
5988,17145,9727
5989,17278,9805
5990,16935,9650
5991,16692,9870
5992,16914,9721
5993,16938,9691
5994,16857,9466
5995,16660,9553
5996,16690,9748
5997,17381,9711
5998,16900,9708
5999,17322,9605
6000,16973,9689
6001,16884,9785
6002,16962,9701
6003,16746,9630
6004,16794,9759
6005,17433,9772
6006,17252,9699
6007,17140,9649
6008,17170,9669
6009,17452,9558
6010,17657,9726
6011,17776,9716
6012,17239,9865
6013,17594,9614
6014,17169,9803
6015,17187,9771
6016,17110,9641
6017,17469,9656
6018,16973,9590
6019,16958,9707
6020,18291,10300
6021,17482,9806
6022,17268,9648
6023,16889,9710
6024,17225,9828
6025,17076,9775
6026,16903,9648
6027,16927,9654
6028,16945,9799
6029,16837,9712
6030,16898,10281
6031,17258,9684
6032,17060,9813
6033,17430,9809
6034,17201,9999
6035,17162,11263
6036,17173,9985
6037,16857,9843
6038,16970,9977
6039,17431,9702
6040,17046,9939
6041,17054,9823
6042,17013,9631
6043,17296,9966
6044,17184,9689
6045,17239,9822
6046,16887,9777
6047,17310,9814
6048,17323,9798
6049,17524,9723
6050,17092,9808
6051,16956,9806
6052,17057,9771
6053,17629,9757
6054,17249,9740
6055,17523,9846
6056,17177,9601
6057,17588,9700
6058,17166,9901
6059,17529,10602
6060,17459,9825
6061,17015,9775
6062,16865,9690
6063,17461,10027
6064,17426,9932
6065,16943,9719
6066,16875,9914
6067,17526,9949
6068,17318,9805
6069,16953,9768
6070,17349,9636
6071,17714,10308
6072,17292,10049
6073,17519,9889
6074,17080,9777
6075,17933,9763
6076,17905,9768
6077,17786,9867
6078,17967,9713
6079,17637,9820
6080,17236,9845
6081,17032,9876
6082,17145,9820
6083,17695,9683
6084,17330,10013
6085,17463,9895
6086,17348,10864
6087,17052,9875
6088,17087,9985
6089,16966,10065
6090,17114,9921
6091,17660,9790
6092,17400,9831
6093,17130,9819
6094,17404,9913
6095,17613,9883
6096,17134,9851
6097,17698,9889
6098,17343,9810
6099,17700,9858
6100,17307,9750
6101,17306,9840
6102,17273,9886
6103,17771,9769
6104,17514,9861
6105,17335,9906
6106,17168,10003
6107,17778,10012
6108,19373,10088
6109,17496,9779
6110,17284,10040
6111,17312,9981
6112,17230,9812
6113,17275,9814
6114,17157,10035
6115,17765,9986
6116,17380,9814
6117,18527,9898
6118,17514,10141
6119,17862,9865
6120,17423,9850
6121,17599,9928
6122,17271,10250
6123,17266,10105
6124,17213,9781
6125,17566,9879
6126,17794,9873
6127,17129,9913
6128,17245,9965
6129,17745,10061
6130,17305,9834
6131,17769,9936
6132,17389,9852
6133,17396,9923
6134,17481,9949
6135,17858,10123
6136,17504,9743
6137,17556,10407
6138,17401,10083
6139,17844,10077
6140,17810,10217
6141,17573,10022
6142,17900,9836
6143,17807,9865
6144,17350,9921
6145,17949,9999
6146,17347,10026
6147,17318,9884
6148,17392,9868
6149,18168,10028
6150,17586,10014
6151,17617,9891
6152,17532,9829
6153,17660,10385
6154,17329,9883
6155,17347,10034
6156,17476,9925
6157,17744,10064
6158,17382,9905
6159,17262,10118
6160,17214,10820
6161,17868,10021
6162,17397,9999
6163,17586,10639
6164,17596,9868
6165,17360,9884
6166,17224,10054
6167,17908,9885
6168,17578,10002
6169,17614,10009
6170,17230,10003
6171,17902,9863
6172,17615,9853
6173,17284,10101
6174,17450,9961
6175,17831,10056
6176,17636,9852
6177,17911,10128
6178,17396,10205
6179,17856,9996
6180,17509,11126
6181,18191,10354
6182,17408,10473
6183,17941,9897
6184,17737,10049
6185,18057,9984
6186,17489,11269
6187,17911,10193
6188,17511,10232
6189,17604,9975
6190,17348,9911
6191,17849,10134
6192,17592,10071
6193,17369,10235
6194,17455,9925
6195,17474,10052
6196,17378,10073
6197,17949,10162
6198,17494,9943
6199,17292,9965
6200,17583,10021
6201,17409,10100
6202,17793,10258
6203,17985,10349
6204,17544,10048
6205,17890,10052
6206,18107,9968
6207,18019,10315
6208,18143,10776
6209,17659,10018
6210,17819,9900
6211,18008,10089
6212,17862,10158
6213,17942,10015
6214,17404,10055
6215,17381,9937
6216,17430,10102
6217,17414,10179
6218,17480,10002
6219,17345,9946
6220,17471,10003
6221,17304,9931
6222,17450,10196
6223,18005,10206
6224,17627,10107
6225,17990,9944
6226,17640,10248
6227,17434,10102
6228,17293,10044
6229,17987,10008
6230,17637,10069
6231,18145,10142
6232,17812,9923
6233,18019,9899
6234,17556,10184
6235,18067,10145
6236,17809,10378
6237,17955,10319
6238,17540,10123
6239,18048,10169
6240,17719,10026
6241,17478,10071
6242,17533,10155
6243,18045,9884
6244,18882,10063
6245,17944,10016
6246,18063,10189
6247,17668,10001
6248,17570,10044
6249,17471,10181
6250,17478,10026
6251,18099,10055
6252,17692,10003
6253,18040,10036
6254,17781,10129
6255,18164,10088
6256,17675,10203
6257,17651,10238
6258,17657,9999
6259,17656,10429
6260,17694,10268
6261,18147,10098
6262,18676,10264
6263,17956,10190
6264,17777,10111
6265,18175,10273
6266,17662,10166
6267,17516,10213
6268,18048,10161
6269,18620,10123
6270,17644,10010
6271,17925,10351
6272,17640,10975
6273,18293,10229
6274,17642,10196
6275,18189,10136
6276,18290,10116
6277,17835,10092
6278,17803,10223
6279,18292,10468
6280,17807,10037
6281,18225,10183
6282,17740,10173
6283,17475,10399
6284,17487,10105
6285,17855,10668
6286,17731,10185
6287,17624,10170
6288,17648,10371
6289,17647,10391
6290,17861,10060
6291,17559,10627
6292,17597,10277
6293,17828,10343
6294,20411,10127
6295,18631,10292
6296,18350,10290
6297,18334,10088
6298,18738,10467
6299,21551,10209
6300,18328,10150
6301,18321,10213
6302,18223,10109
6303,17768,11082
6304,18365,10138
6305,18779,10200
6306,22353,10181
6307,19090,10218
6308,17631,10318
6309,18303,10176
6310,18657,10238
6311,18420,10626
6312,18905,10227
6313,18381,10498
6314,19099,10321
6315,18221,10422
6316,17998,10234
6317,17803,10207
6318,17987,10153
6319,17812,10135
6320,17786,10494
6321,17821,10572
6322,17634,10334
6323,18029,10255
6324,18124,10356
6325,17773,10102
6326,17714,10363
6327,18076,10199
6328,18131,10377
6329,18157,10166
6330,18205,10337
6331,18398,10195
6332,17290,10300
6333,18049,11738
6334,17785,10388
6335,17823,10418
6336,17935,10364
6337,18949,10279
6338,18054,10275
6339,17704,10168
6340,17950,10366
6341,18049,10259
6342,18048,10128
6343,17738,10304
6344,17844,10336
6345,17931,10405
6346,17725,10524
6347,17897,10291
6348,17994,10236
6349,17883,10212
6350,17727,10449
6351,17914,10247
6352,17280,10456
6353,18237,10313
6354,18073,10301
6355,17921,10321
6356,18171,10301
6357,18384,10797
6358,17964,10356
6359,17999,10339
6360,17954,10267
6361,18204,10369
6362,17978,10373
6363,17880,10233
6364,18064,10396
6365,17823,10276
6366,17879,10270
6367,17725,10397
6368,17914,10298
6369,18294,10446
6370,17901,11325
6371,17869,10098
6372,18326,10414
6373,18587,10292
6374,17366,10452
6375,17845,10581
6376,18096,10205
6377,17826,10363
6378,18183,10498
6379,18330,10228
6380,17771,10463
6381,18371,11157
6382,18007,10326
6383,18510,11207
6384,18199,10333
6385,17798,10351
6386,17998,10405
6387,18515,10396
6388,18302,10208
6389,18360,10370
6390,17994,10232
6391,17885,10217
6392,18135,10277
6393,18588,10370
6394,17899,10261
6395,18280,10244
6396,18223,10472
6397,17935,10418
6398,17992,10265
6399,18093,10435
6400,18224,10392
6401,18180,10411
6402,18537,10279
6403,18259,10403
6404,18172,10538
6405,18021,10344
6406,17944,10371
6407,17978,11320
6408,18092,10369
6409,17771,10466
6410,17893,10312
6411,17894,10295
6412,18068,10684
6413,17928,10271
6414,18030,10456
6415,18246,10294
6416,18172,10420
6417,18881,10425
6418,18389,11029
6419,18179,10247
6420,18436,10570
6421,17906,10366
6422,18006,10338
6423,18224,10444
6424,18746,10358
6425,17985,10613
6426,18019,10282
6427,18158,10409
6428,18007,10260
6429,18009,11254
6430,18962,10620
6431,18371,10383
6432,18170,10473
6433,18314,10520
6434,18080,10439
6435,18825,10454
6436,18184,10622
6437,19033,10283
6438,18219,10398
6439,18114,10524
6440,18078,10230
6441,17930,10564
6442,18219,10398
6443,18067,10461
6444,18588,10611
6445,17921,10337
6446,18156,10446
6447,18051,10725
6448,18013,10519
6449,18510,10696
6450,18221,11005
6451,18034,11996
6452,18030,10893
6453,18021,10847
6454,18094,11447
6455,18600,10592
6456,18179,10413
6457,18061,10389
6458,18063,10250
6459,17988,10498
6460,18169,10372
6461,19585,10217
6462,18395,10335
6463,18237,10344
6464,18102,10671
6465,18270,10714
6466,18044,10661
6467,18276,10379
6468,18178,10234
6469,18240,10469
6470,18058,10397
6471,18028,10288
6472,18138,10314
